pl_name,score_mean,score_std,rank_median,rank_p05,rank_p95,top10_probability
Kepler-1730 b,0.24754,0.08271536776275774,2595.5,2551.0,4061.0,0.0
Kepler-1815 b,0.35926500000000006,0.08155657683749913,2596.0,348.0,2634.05,0.0
Kepler-184 d,0.345545,0.10565695556620507,2596.5,350.0,4069.0,0.0
Kepler-1821 b,0.3488800000000001,0.06303246610729371,2597.0,1091.0,2636.0,0.0
Kepler-1801 c,0.33532000000000006,0.08204608900759917,2598.0,1075.95,4049.0,0.0
Kepler-1790 b,0.31864000000000003,0.08349666932024978,2598.0,1081.95,4061.0,0.0
Kepler-1786 b,0.31616000000000005,0.046345984730084236,2599.0,1097.95,2627.0,0.0
Kepler-1886 b,0.35572000000000004,0.0918368096092106,2604.0,355.0,3241.0,0.0
Kepler-1811 b,0.31974,0.05134008188556022,2605.0,1094.95,2632.0,0.0
Kepler-1768 b,0.29988,0.12026351160867083,2606.0,345.95,4066.0,0.0
Kepler-1799 b,0.28386,0.06625768303466582,2607.0,2559.9,4067.0,0.0
Kepler-1804 b,0.3478,0.08801365124576536,2608.0,696.9,3244.05,0.0
Kepler-1810 b,0.30052000000000006,0.008213679386128738,2609.0,2581.0,2633.0,0.0
Kepler-1918 b,0.34348,0.1105727917915123,2610.5,360.95,4075.0,0.0
Kepler-1744 b,0.22800000000000004,0.0750150285544039,2611.0,2562.95,4066.0,0.0
Kepler-1824 b,0.31222000000000005,0.11408462737989201,2612.5,349.0,4072.0,0.0
Kepler-1820 b,0.3086900000000001,0.08562693995286404,2613.0,1089.0,4070.0,0.0
Kepler-1889 b,0.34383500000000006,0.08507176196816855,2613.5,357.0,2656.1,0.0
Kepler-1929 b,0.33348,0.07668932196993533,2613.5,369.95,2665.05,0.0
Kepler-1844 b,0.30832500000000007,0.07253985757412088,2614.0,1104.95,4066.05,0.0
Kepler-192 b,0.34246000000000004,0.06215041228740952,2617.0,1115.0,2649.05,0.0
Kepler-1887 b,0.31484,0.07472712148457707,2617.5,1109.0,4071.05,0.0
Kepler-1922 b,0.33802000000000004,0.10567598794834003,2618.0,378.95,4076.0,0.0
Kepler-1924 b,0.3416,0.0607026327208176,2618.5,1115.0,2653.0,0.0
Kepler-192 c,0.33536,0.05790662098160291,2619.0,1118.0,2651.05,0.0
Kepler-1842 b,0.30512,0.11287545054027176,2619.0,353.0,4075.0,0.0
Kepler-1835 b,0.28308000000000005,0.08670148727554555,2619.0,1103.0,4075.0,0.0
Kepler-1944 b,0.34413000000000005,0.06678876836084276,2621.5,1118.95,2669.0,0.0
Kepler-1925 b,0.32450000000000007,0.06279040747232878,2624.0,1118.95,2666.05,0.0
Kepler-1906 b,0.31106,0.0919804174506116,2624.0,1104.9,4076.0,0.0
Kepler-203 b,0.35656,0.0740725312093459,2625.0,1122.85,2673.0,0.0
Kepler-204 b,0.35562,0.07527515059163399,2626.0,1125.0,2670.1,0.0
Kepler-1991 c,0.35452500000000003,0.06431258891683936,2626.0,1127.0,2665.05,0.0
Kepler-1878 b,0.27848,0.09123561516726841,2628.0,1108.95,4078.0,0.0
Kepler-1822 b,0.31304000000000004,0.06119147975322036,2629.0,1103.0,3249.0,0.0
Kepler-198 b,0.33354,0.056936384709670634,2631.0,1128.0,2661.05,0.0
Kepler-1897 b,0.31616500000000003,0.0644360868891584,2633.0,1117.0,3256.0,0.0
Kepler-1793 b,0.28315,0.023394381679975595,2633.0,2580.0,3248.05,0.0
Kepler-256 d,0.36790000000000006,0.07233986530416293,2634.0,1131.85,2687.0,0.0
Kepler-1851 b,0.25504000000000004,0.09206927774131611,2635.0,1753.400000000002,4076.05,0.0
Kepler-265 d,0.36302000000000006,0.07857115534918528,2635.5,1140.95,2996.1,0.0
Kepler-1978 b,0.327065,0.0638721973176151,2636.0,1129.0,3251.0,0.0
Kepler-1976 b,0.30000000000000004,0.0,2636.0,2609.0,2662.0,0.0
Kepler-199 b,0.317605,0.04466841175840073,2637.0,1137.0,2666.0,0.0
Kepler-212 c,0.33182000000000006,0.07207271712032375,2639.0,1134.95,2992.1,0.0
Kepler-199 c,0.31456000000000006,0.04103869819449683,2639.0,1146.9,2665.05,0.0
Kepler-243 b,0.35827,0.08870072003919101,2640.0,389.0,3260.05,0.0
Kepler-218 d,0.33354,0.0569363847096706,2641.0,1145.0,2672.0,0.0
Kepler-1990 b,0.30696,0.03708245700104656,2642.0,1150.0,2670.0,0.0
Kepler-233 c,0.3548,0.0767152557248025,2642.5,720.75,3250.05,0.0
Kepler-209 c,0.31630500000000006,0.04324464908342647,2642.5,1145.0,2672.0,0.0
Kepler-222 b,0.33887,0.07616890115398806,2644.0,391.95,3240.1,0.0
Kepler-244 b,0.36020500000000005,0.08609817807326162,2644.5,389.0,2692.05,0.0
Kepler-219 b,0.32148000000000004,0.054193019538806494,2645.5,1145.0,2678.05,0.0
Kepler-227 c,0.32186000000000003,0.094423365455208,2647.0,395.85,4085.05,0.0
Kepler-222 d,0.329795,0.07281758218693536,2648.0,396.95,3242.0,0.0
Kepler-1979 b,0.24330000000000004,0.07280598480101547,2648.0,2614.95,4090.0,0.0
Kepler-222 c,0.32322,0.06581294924691607,2649.0,400.95,3242.05,0.0
Kepler-227 b,0.31968,0.10443615955618862,2649.0,387.0,4089.05,0.0
Kepler-218 c,0.30052000000000006,0.008213679386128736,2649.0,2619.95,2674.0,0.0
Kepler-207 d,0.27666,0.07831545838494526,2649.0,1155.95,4089.0,0.0
Kepler-1914 b,0.27218000000000003,0.10327040793135571,2649.0,1112.0,4083.0,0.0
Kepler-263 b,0.35955000000000004,0.08921373594555225,2650.0,395.0,3265.1,0.0
Kepler-230 b,0.3259,0.0695025265900802,2650.5,404.0,2700.1,0.0
Kepler-253 c,0.34647,0.0830636095197705,2651.0,708.6500000000009,3266.0,0.0
Kepler-219 c,0.30150000000000005,0.03542965595432847,2651.0,2614.95,2683.05,0.0
Kepler-232 b,0.31896,0.10333767827613996,2653.5,388.0,4090.0,0.0
Kepler-263 c,0.35747,0.08983074766722639,2654.0,394.0,3263.05,0.0
Kepler-251 d,0.33770000000000006,0.05904814448171476,2654.0,1147.9,2687.05,0.0
Kepler-251 c,0.3368,0.0594038520238422,2654.0,1148.0,2686.0,0.0
Kepler-188 c,0.26364000000000004,0.10590364282273887,2654.5,1098.9,4081.0,0.0
Kepler-284 c,0.364105,0.08685245057764736,2655.0,399.0,2700.05,0.0
Kepler-251 e,0.33822,0.0592862658854923,2655.5,1149.0,2686.0,0.0
Kepler-255 c,0.34481,0.0803408252160306,2656.0,391.0,2697.1,0.0
Kepler-254 d,0.32274,0.11622438908092597,2658.0,389.0,4093.05,0.0
Kepler-265 e,0.34648,0.07614200423957351,2659.0,1144.0,2988.1,0.0
Kepler-232 c,0.2978,0.09042961367859605,2659.0,404.9,4090.0,0.0
Kepler-257 b,0.344415,0.08450578518930474,2660.0,690.4500000000008,3267.0,0.0
Kepler-265 c,0.33920000000000006,0.0770794556608305,2662.0,1147.95,3002.1499999999996,0.0
Kepler-299 c,0.35854,0.07183026921257009,2664.0,1152.9,2703.05,0.0
Kepler-269 b,0.335765,0.10857695513031636,2664.0,392.95,4095.0,0.0
Kepler-274 c,0.33158000000000004,0.11117924829077146,2664.5,399.0,4094.05,0.0
Kepler-253 d,0.33157500000000006,0.07799116693086773,2665.0,724.0,3265.05,0.0
Kepler-266 b,0.320625,0.10721666241961092,2666.0,402.0,4095.0,0.0
Kepler-242 b,0.34403500000000004,0.0903173334218458,2666.5,722.0,3262.05,0.0
Kepler-325 c,0.36089,0.09767452854789781,2670.0,411.0,3259.5499999999993,0.0
Kepler-259 c,0.31522,0.11749281136070781,2670.0,392.95,4094.0,0.0
Kepler-292 e,0.33512000000000003,0.06170129414687179,2671.0,1162.95,3257.05,0.0
Kepler-259 b,0.3007,0.11208763212125186,2673.0,396.0,4094.0,0.0
Kepler-290 c,0.34697,0.09083526953989166,2673.5,413.9,3270.0,0.0
Kepler-288 d,0.31334500000000004,0.11780951420949222,2675.0,407.95,4100.0,0.0
Kepler-293 b,0.32344,0.09754381575468517,2676.0,407.95,4099.0,0.0
Kepler-291 b,0.32166,0.11497426914370995,2676.5,406.0,4099.0,0.0
Kepler-319 c,0.34914000000000006,0.06309852016088,2677.0,1172.0,2712.0,0.0
Kepler-27 d,0.30902,0.05032449412978574,2677.0,1170.95,3268.0,0.0
Kepler-288 c,0.30474,0.11326690241356793,2678.0,409.0,4099.0,0.0
Kepler-266 c,0.28481500000000004,0.10007789188371108,2678.0,1146.65,4096.0,0.0
Kepler-254 b,0.26492,0.1012892522691845,2678.5,1145.95,4094.0,0.0
Kepler-344 b,0.35748,0.099942115511459,2679.0,416.0,4096.05,0.0
Kepler-293 c,0.30713000000000007,0.08704505605470725,2679.0,1156.85,4099.0,0.0
Kepler-294 c,0.31160000000000004,0.10695943455947474,2679.5,410.0,4100.0,0.0
Kepler-325 d,0.35239000000000004,0.09453563811466811,2680.5,409.0,3039.99999999999,0.0
Kepler-300 c,0.32054000000000005,0.1166255178888638,2680.5,408.0,4101.0,0.0
Kepler-248 b,0.29221,0.0393966380568236,2680.5,1556.5,3266.05,0.0
Kepler-385 d,0.36088,0.09582479001157013,2681.0,430.0,3037.2,0.0
Kepler-314 c,0.32482500000000003,0.05343681185027267,2682.0,1178.0,2717.0,0.0
Kepler-310 c,0.31972,0.09221566601243103,2682.0,417.0,4100.0,0.0
Kepler-297 d,0.30000000000000004,0.0,2682.0,2654.95,2707.05,0.0
Kepler-302 b,0.30192,0.024147044529694277,2683.0,2654.0,2710.05,0.0
Kepler-325 b,0.336525,0.08877216833412083,2684.0,416.95,4090.0,0.0
Kepler-417 c,0.361155,0.0821760871153352,2685.0,445.9,3265.05,0.0
Kepler-302 c,0.29910000000000003,0.011595642191602473,2685.0,2658.0,2711.05,0.0
Kepler-315 b,0.30258,0.03722250165234081,2688.0,2646.95,2718.0,0.0
Kepler-315 c,0.30088000000000004,0.03530039427076335,2688.0,2653.0,2719.0,0.0
Kepler-257 d,0.30140500000000003,0.06018290820390587,2689.0,1137.85,3271.0,0.0
Kepler-341 e,0.32932,0.11559698493408774,2690.0,420.0,4104.0,0.0
Kepler-318 c,0.30546,0.02610270296740183,2690.0,2652.9,2715.0,0.0
Kepler-318 b,0.29962000000000005,0.014242939396251418,2690.0,2662.0,2715.1,0.0
Kepler-347 c,0.33506,0.10540786515280601,2690.5,418.95,4103.0,0.0
Kepler-344 c,0.33714500000000003,0.09830049567474113,2691.0,419.9,4100.0,0.0
Kepler-335 c,0.30834000000000006,0.07418660056510751,2693.0,1184.9,4097.05,0.0
Kepler-375 c,0.34444,0.10024162392106718,2694.0,430.0,4105.0,0.0
Kepler-347 d,0.33070000000000005,0.05726314815195321,2694.0,1185.0,2724.0,0.0
Kepler-358 b,0.32178,0.10778807047290781,2694.0,425.9,4106.0,0.0
Kepler-335 b,0.29308000000000006,0.07079928444097942,2695.5,1196.0,4101.0,0.0
Kepler-358 c,0.31326,0.10796891670266907,2698.5,427.85,4105.05,0.0
Kepler-368 b,0.32653000000000004,0.05988410734598324,2699.0,1187.95,3248.0,0.0
Kepler-338 d,0.28064000000000006,0.06135078024339176,2699.0,2665.0,4102.0,0.0
Kepler-405 c,0.27944,0.07290828235029641,2701.0,2366.9,4110.0,0.0
Kepler-368 c,0.3139,0.047800206269836075,2702.0,1197.0,2766.199999999987,0.0
Kepler-351 d,0.31332000000000004,0.055577471250689695,2704.0,1191.95,3273.0,0.0
Kepler-257 c,0.3,0.05848153708958682,2705.5,1157.0,3270.0,0.0
Kepler-487 c,0.34538500000000005,0.06380797120563192,2708.0,1200.95,2742.0,0.0
Kepler-418 c,0.30040000000000006,0.05506272611862976,2708.0,1224.95,4101.05,0.0
Kepler-421 b,0.29925000000000007,0.005255257888148009,2709.0,2684.0,2738.0,0.0
Kepler-500 b,0.3471,0.06903710773554304,2709.5,1202.0,2752.0,0.0
Kepler-461 b,0.31196,0.037611003378669634,2710.0,1217.0,2736.0,0.0
Kepler-463 b,0.31144000000000005,0.03686522058767525,2710.0,1219.9,2737.0,0.0
Kepler-430 b,0.29562000000000005,0.03891586423270024,2710.0,2679.0,2824.899999999939,0.0
Kepler-366 b,0.32580000000000003,0.09022550239574799,2712.5,447.85,4093.25,0.0
Kepler-525 b,0.35340000000000005,0.06649272565574568,2714.0,1207.0,2748.0,0.0
Kepler-474 b,0.31286,0.04848837639363253,2714.0,1212.0,2746.0,0.0
Kepler-468 b,0.30000000000000004,0.0,2714.5,2689.0,2740.05,0.0
Kepler-473 b,0.29806000000000005,0.03181289865828143,2716.0,2686.0,2748.0,0.0
Kepler-464 b,0.2805000000000001,0.050496036472170776,2716.0,2688.0,4111.0,0.0
Kepler-360 c,0.30996,0.11716250468904295,2716.5,425.0,4109.0,0.0
Kepler-416 c,0.29468,0.11087237241951603,2717.5,446.0,4112.0,0.0
Kepler-487 d,0.314735,0.041879291124016144,2718.0,1219.0,2749.05,0.0
Kepler-487 b,0.2997,0.003344004295669925,2718.5,2692.0,2746.05,0.0
Kepler-517 b,0.33874,0.05951888267423689,2721.0,1206.9,2753.0,0.0
Kepler-498 b,0.31288000000000005,0.051979894371166936,2721.0,1215.95,2755.05,0.0
Kepler-491 b,0.30000000000000004,0.0,2721.0,2695.0,2746.05,0.0
Kepler-495 b,0.29557500000000003,0.01210992053445034,2724.5,2697.0,3269.05,0.0
Kepler-511 c,0.30386,0.07613470553416188,2726.0,1209.9,4117.05,0.0
Kepler-511 b,0.30000000000000004,0.0,2726.0,2700.0,2752.0,0.0
Kepler-545 b,0.3229,0.07338501700921575,2728.0,1219.0,4121.0,0.0
Kepler-549 c,0.33145500000000006,0.059783514552294824,2729.0,1214.0,2759.05,0.0
Kepler-532 b,0.32757500000000006,0.06649737345454108,2729.0,1218.95,3285.05,0.0
Kepler-536 b,0.306605,0.03049502201565808,2730.0,1250.9,2761.05,0.0
Kepler-530 b,0.30000000000000004,0.0,2730.0,2703.0,2756.0,0.0
Kepler-561 c,0.339295,0.06481197156634438,2733.0,1215.95,2773.05,0.0
Kepler-540 b,0.2936,0.0866721646681131,2734.0,1221.0,4124.0,0.0
Kepler-501 b,0.25286000000000003,0.07022452112142502,2734.5,2701.0,4122.0,0.0
Kepler-571 b,0.34264000000000006,0.06109415185417964,2735.0,1220.0,2766.0,0.0
Kepler-485 b,0.23820000000000005,0.0739032026825189,2735.0,2696.0,4120.0,0.0
Kepler-548 b,0.2890500000000001,0.033210365199940646,2736.0,2708.0,3291.25,0.0
Kepler-549 d,0.29793500000000006,0.01081467472366865,2737.0,2709.95,3260.0,0.0
Kepler-588 b,0.35116,0.06804936319807353,2738.0,1219.0,2779.0,0.0
Kepler-554 b,0.30000000000000004,0.0,2738.0,2711.95,2764.05,0.0
Kepler-552 b,0.29156000000000004,0.04698917284576797,2739.0,2707.0,4120.05,0.0
Kepler-550 b,0.29385,0.013899240186265998,2740.0,2712.0,3281.05,0.0
Kepler-618 b,0.36512,0.0847901192867265,2740.5,451.95,2794.0,0.0
Kepler-555 b,0.30046000000000006,0.0886414293996437,2741.0,1215.95,4126.0,0.0
Kepler-559 b,0.29791500000000004,0.03439704330573126,2741.0,2710.95,3254.05,0.0
Kepler-573 b,0.32912,0.054254148461205284,2742.0,1222.95,2768.0,0.0
Kepler-561 b,0.2952,0.02577865547611651,2742.0,2714.0,2775.05,0.0
Kepler-581 b,0.335745,0.08148304392875731,2742.5,1217.95,4122.0,0.0
Kepler-562 b,0.30000000000000004,0.0,2743.0,2716.0,2769.05,0.0
Kepler-564 b,0.29992500000000005,0.001677050983124846,2744.0,2717.0,2770.05,0.0
Kepler-585 b,0.33324000000000004,0.0587640095435571,2745.0,1225.9,2773.0,0.0
Kepler-572 b,0.32362,0.0644262919481509,2745.0,1225.0,3287.0,0.0
Kepler-576 b,0.32124,0.05625292154514932,2745.0,1225.95,2773.05,0.0
Kepler-569 b,0.30026,0.0058137767414994474,2745.0,2718.0,2771.05,0.0
Kepler-603 b,0.33812000000000003,0.07981984725638143,2747.5,1223.95,4117.25,0.0
Kepler-586 b,0.3283750000000001,0.05410315311841543,2748.0,1227.0,2776.05,0.0
Kepler-672 b,0.36318,0.06503958714345887,2751.0,1240.95,2801.0,0.0
Kepler-582 b,0.29376,0.03316341393837638,2752.0,2723.0,3286.25,0.0
Kepler-512 b,0.27474,0.09850654536099572,2752.0,1214.0,4123.0,0.0
Kepler-546 b,0.23606000000000002,0.07421922518305851,2752.0,2711.0,4129.0,0.0
Kepler-612 b,0.34062,0.0642407140268331,2754.0,1229.0,2787.0,0.0
Kepler-591 b,0.30572000000000005,0.026689065409355357,2754.0,2714.9,2780.05,0.0
Kepler-640 b,0.3488800000000001,0.06303246610729374,2757.0,1235.95,2791.05,0.0
Kepler-664 b,0.36025999999999997,0.07413179781236784,2758.0,474.0,2798.05,0.0
Kepler-600 b,0.31150500000000003,0.048479872845772674,2758.0,1243.9,3286.0,0.0
Kepler-604 b,0.31220000000000003,0.09155284729431078,2759.5,1232.0,4129.0,0.0
Kepler-603 c,0.28402000000000005,0.04704962203745889,2760.5,2732.0,4127.05,0.0
Kepler-607 c,0.31071000000000004,0.053761058423412875,2762.0,1244.95,3288.05,0.0
Kepler-593 b,0.28696000000000005,0.10093132648157689,2762.0,1225.0,4130.0,0.0
Kepler-598 c,0.29796500000000004,0.036620395707358595,2763.0,1588.8,3289.0,0.0
Kepler-616 c,0.30218000000000006,0.04665834976942939,2764.0,1264.9,2801.05,0.0
Kepler-666 b,0.34242,0.09886704701755752,2765.0,472.95,4139.0,0.0
Kepler-727 b,0.363615,0.06566691375513431,2765.5,1248.0,2831.0,0.0
Kepler-671 b,0.34772000000000003,0.06345434980376073,2766.0,1245.0,2803.0,0.0
Kepler-623 b,0.3073100000000001,0.03170171758431379,2766.5,1264.9,2795.05,0.0
Kepler-608 b,0.26982500000000004,0.07530353989848344,2767.0,1279.4,4131.0,0.0
Kepler-630 b,0.29412000000000005,0.04152679314729464,2768.5,2738.0,4129.0,0.0
Kepler-610 c,0.2721,0.08918799806025467,2769.0,1241.9,4133.0,0.0
Kepler-610 b,0.25926000000000005,0.08054207877194262,2769.0,2678.850000000002,4133.0,0.0
Kepler-663 b,0.33172500000000005,0.063270001273291,2770.0,1250.95,3286.05,0.0
Kepler-647 c,0.2997,0.006708203932499376,2770.0,2744.0,2796.0,0.0
Kepler-648 b,0.30000000000000004,0.0,2771.0,2745.0,2797.0,0.0
Kepler-668 b,0.3244,0.051304525225531854,2772.0,1248.0,2802.0,0.0
Kepler-657 b,0.29882000000000003,0.047409946277253076,2774.0,1279.8,4132.0,0.0
Kepler-656 b,0.30074500000000004,0.026339038800416766,2775.0,2742.85,3274.0,0.0
Kepler-67 b,0.29992,0.009501270877971701,2778.0,2750.95,2806.0,0.0
Kepler-616 d,0.29775999999999997,0.11193230132611551,2778.5,466.95,4133.0,0.0
Kepler-670 b,0.29790000000000005,0.017641213814522494,2779.0,2752.0,2807.0,0.0
Kepler-609 b,0.26738000000000006,0.1018827551236379,2779.0,1238.9,4132.0,0.0
Kepler-704 b,0.35876,0.06923618778788151,2779.5,1241.95,2818.05,0.0
Kepler-673 b,0.29962500000000003,0.0037349396981876735,2781.0,2754.0,2808.0,0.0
Kepler-679 b,0.313215,0.040568372665432874,2782.0,1260.0,2812.0,0.0
Kepler-677 b,0.30064,0.01724485924386399,2782.0,2754.0,2808.05,0.0
Kepler-678 b,0.29992500000000005,0.0016770509831248435,2783.0,2756.0,2809.0,0.0
Kepler-694 b,0.33604,0.06188681892546607,2785.0,1250.0,2816.05,0.0
Kepler-66 b,0.25586000000000003,0.07388083076352503,2785.5,2747.0,4141.0,0.0
Kepler-682 b,0.30000000000000004,0.0,2786.0,2758.0,2811.0,0.0
Kepler-684 b,0.30003500000000005,0.006505452853850168,2787.0,2759.0,2813.0,0.0
Kepler-689 b,0.31562500000000004,0.04493283648501589,2788.0,1257.95,2819.05,0.0
Kepler-686 b,0.29902500000000004,0.011710514390691365,2788.5,2761.0,2814.1,0.0
Kepler-688 b,0.2916750000000001,0.03400654002584001,2790.0,2762.0,4134.0,0.0
Kepler-619 b,0.251,0.08883007127727778,2790.0,1256.8,4134.0,0.0
Kepler-692 b,0.30384000000000005,0.029140224868913083,2792.0,2748.8,3271.05,0.0
Kepler-701 b,0.32776500000000003,0.05515161535578717,2792.5,1254.0,2832.0,0.0
Kepler-713 b,0.333525,0.09381225054172512,2793.0,1246.0,4140.0,0.0
Kepler-1900 b,0.33898,0.08909452996980834,2794.0,362.95,3896.1,0.0
Kepler-708 b,0.32912,0.05834753181530368,2794.0,1251.9,2825.05,0.0
Kepler-697 b,0.29992,0.011139649167147686,2795.0,2768.0,2822.0,0.0
Kepler-698 b,0.30018000000000006,0.01384742222236358,2796.0,2768.0,2822.05,0.0
Kepler-722 b,0.33838,0.09262577756401655,2796.5,469.95,4141.0,0.0
Kepler-700 b,0.2997,0.006708203932499367,2797.0,2770.0,2822.05,0.0
Kepler-690 b,0.26628,0.07266306794297754,2797.0,2759.9,4142.0,0.0
Kepler-765 b,0.35174,0.08745552777656396,2798.5,1251.0,4141.05,0.0
Kepler-685 b,0.24972000000000003,0.07206878255415225,2799.5,2764.0,4143.0,0.0
Kepler-702 b,0.297225,0.00982623961492595,2800.0,2772.0,3282.1499999999996,0.0
Kepler-696 b,0.25920000000000004,0.06851824208922758,2801.0,2767.95,4142.0,0.0
Kepler-715 b,0.29320000000000007,0.05527993979272202,2804.0,1299.8,4140.0,0.0
Kepler-722 c,0.31518,0.08285346700040971,2805.0,1256.0,4143.0,0.0
Kepler-733 b,0.33172,0.057650574824151694,2807.0,1254.0,2839.0,0.0
Kepler-725 b,0.299775,0.002898910547900622,2808.5,2781.0,2834.0,0.0
Kepler-726 b,0.3015550000000001,0.01697780807212366,2809.0,2780.95,2835.05,0.0
Kepler-724 b,0.29840500000000003,0.019670850508288627,2809.0,2779.95,3290.05,0.0
Kepler-719 b,0.27217500000000006,0.05814609885989988,2809.0,2778.95,4144.0,0.0
Kepler-837 b,0.36328000000000005,0.06747701753776297,2810.0,1269.0,2856.05,0.0
Kepler-728 b,0.30272000000000004,0.02369228246701853,2810.5,2779.95,2836.0,0.0
Kepler-729 b,0.30052000000000006,0.008213679386128742,2812.0,2784.0,2836.0,0.0
Kepler-720 b,0.27735000000000004,0.0482935506467286,2812.0,2780.0,4143.0,0.0
Kepler-730 b,0.30000000000000004,0.0,2813.0,2785.0,2837.0,0.0
Kepler-734 b,0.29992500000000005,0.0016770509831248435,2815.0,2788.0,2840.0,0.0
Kepler-739 b,0.30936,0.03363708231421428,2816.0,1279.0,2841.0,0.0
Kepler-748 b,0.3221,0.10092056242332217,2818.0,1249.95,4145.0,0.0
Kepler-740 b,0.30000000000000004,0.0,2818.0,2790.0,2842.05,0.0
Kepler-824 b,0.34104,0.1071722453826582,2818.5,470.95,4152.05,0.0
Kepler-811 b,0.3478,0.06904124409925957,2819.0,1261.95,2853.0,0.0
Kepler-736 b,0.31419500000000006,0.056822064103109415,2819.0,1261.95,3304.0,0.0
Kepler-711 b,0.29159500000000005,0.03958886246234067,2819.0,1605.55,3302.0,0.0
Kepler-865 b,0.35257,0.08065904700483051,2820.0,1276.95,3304.1,0.0
Kepler-731 b,0.26370000000000005,0.06430848437278437,2820.0,2788.0,4145.0,0.0
Kepler-752 b,0.30901000000000006,0.04366415023829117,2821.0,1278.9,3296.05,0.0
Kepler-760 b,0.29852500000000004,0.015871063490284,2822.0,2792.95,3287.05,0.0
Kepler-714 b,0.23486000000000004,0.07491197506417802,2822.0,2782.0,4145.0,0.0
Kepler-809 b,0.3279,0.054704434466509196,2823.0,1276.95,2852.0,0.0
Kepler-838 b,0.34584000000000004,0.06327639531775509,2824.0,1276.95,2859.0,0.0
Kepler-782 b,0.30434000000000005,0.04065304096225714,2824.5,1295.95,2854.05,0.0
Kepler-800 b,0.31670000000000004,0.04570599606345216,2825.0,1283.0,2857.0,0.0
Kepler-767 b,0.29482500000000006,0.02724916345170315,2825.0,2797.0,2857.0,0.0
Kepler-843 b,0.34502000000000005,0.0820076222079411,2826.5,1270.0,4148.0,0.0
Kepler-836 b,0.33228,0.08270478682353911,2827.0,1275.95,4151.0,0.0
Kepler-802 b,0.30104000000000003,0.01159254822498908,2827.0,2801.0,2852.0,0.0
Kepler-896 b,0.35685500000000003,0.06562743630366481,2827.5,1283.95,3288.05,0.0
Kepler-879 b,0.35986,0.08025872741735503,2828.0,483.0,2877.0,0.0
Kepler-903 c,0.36426,0.07005903894484808,2829.0,1281.9,2875.0,0.0
Kepler-902 b,0.35746000000000006,0.06462585707598473,2833.0,1285.0,2874.0,0.0
Kepler-818 b,0.2931,0.030360063684614826,2834.0,2806.95,3292.05,0.0
Kepler-762 b,0.24990000000000004,0.0708168061979652,2834.0,2798.0,4149.0,0.0
Kepler-827 b,0.29745000000000005,0.018056149896868823,2835.0,2807.95,2862.05,0.0
Kepler-816 b,0.29370000000000007,0.014034026785482195,2835.0,2806.0,3302.0,0.0
Kepler-803 b,0.2671800000000001,0.06381529898675978,2835.0,2803.0,4151.0,0.0
Kepler-835 b,0.30192,0.09089795639591633,2836.0,1275.95,4154.0,0.0
Kepler-819 b,0.30552,0.04934571510474235,2838.5,1289.9,3309.0,0.0
Kepler-841 b,0.29947500000000005,0.004410303453630624,2838.5,2811.0,2864.0,0.0
Kepler-856 b,0.30000000000000004,0.0,2841.0,2814.95,2865.0,0.0
Kepler-817 b,0.26122500000000004,0.06541498387396014,2841.0,2807.0,4153.0,0.0
Kepler-860 b,0.31576000000000004,0.07189408821203366,2842.0,1277.9,4150.05,0.0
Kepler-766 b,0.25106,0.0900827742269567,2842.0,1289.0,4149.0,0.0
Kepler-858 b,0.30000000000000004,0.0,2843.0,2816.0,2867.0,0.0
Kepler-855 b,0.27720000000000006,0.05390706766174338,2843.5,2816.0,4154.0,0.0
Kepler-857 b,0.28474000000000005,0.04954029553569019,2844.0,2815.0,4153.05,0.0
Kepler-870 b,0.31336,0.08183951253290336,2845.0,1286.95,4154.0,0.0
Kepler-863 b,0.30732500000000007,0.0816347679955751,2845.0,1284.95,4156.0,0.0
Kepler-869 b,0.31002,0.03601101479232076,2846.0,1304.0,2870.05,0.0
Kepler-899 b,0.334125,0.07087554981884965,2848.0,1287.0,3295.0,0.0
Kepler-894 b,0.32594000000000006,0.05244824149647099,2848.0,1289.0,2875.0,0.0
Kepler-896 c,0.323615,0.052401919787301576,2849.0,1297.0,2879.05,0.0
Kepler-893 b,0.31446,0.057369774114632226,2849.0,1294.0,2884.1,0.0
Kepler-1794 b,0.345485,0.08791721189445548,2849.5,700.0,3245.05,0.0
Kepler-945 b,0.34658000000000005,0.06653237342397195,2850.0,1296.0,2886.1,0.0
Kepler-921 b,0.33824,0.06557058336484133,2850.0,1289.95,2879.0,0.0
Kepler-891 b,0.27202000000000004,0.05906519274486439,2854.0,2825.0,4160.0,0.0
